id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;
20788545;LOFT - luminous and artsy in the heart plateau;84463268;Charlotte & Thibault;;Le Plateau-Mont-Royal;45.51856366645029;-73.57740405451219;Entire home/apt;73;1;45;28/04/2018;5.31;3;70;
20788921;Chaleureux appartement complet dans Vieux-Rosemont;8439956;Yves;;Rosemont-La Petite-Patrie;45.55820944926626;-73.57348042629634;Entire home/apt;69;7;13;11/05/2018;1.72;1;55;
20794876;Chambre avec lit queen/ Room with queen size bed;84245734;Sabrina;;Villeray-Saint-Michel-Parc-Extension;45.56006254782486;-73.60675936306723;Private room;26;1;23;18/03/2018;4.42;2;289;
20795323;Logement  55$/jr, (réser. minimum  + 15jrs );12670936;Kay - Marc;;Ahuntsic-Cartierville;45.571502244797806;-73.64066411946642;Entire home/apt;55;15;5;02/05/2018;0.62;1;257;
20795857;Downtown cozy oasis|L'oasis douillet du Centre-V;98212981;Marly;;Ville-Marie;45.50654212129594;-73.56243191886085;Entire home/apt;74;2;12;10/04/2018;1.56;1;24;
20797380;Confortable appartement propre Rosemont;135210837;Raymond;;Rosemont-La Petite-Patrie;45.55391738488488;-73.5803693931836;Entire home/apt;55;1;15;29/04/2018;2.25;2;79;
20797834;Master bedroom with park view;52430123;Liliana;;Pierrefonds-Roxboro;45.511649516606084;-73.848245777275;Private room;35;1;0;;;4;41;
20799873;Apartment on the Plateau;149123157;Cynthia;;Le Plateau-Mont-Royal;45.534531353225645;-73.57724156181943;Entire home/apt;100;1;1;30/10/2017;0.15;1;0;
20800182;Cozy Mile End Room;149126266;Julie;;Outremont;45.5201171880134;-73.60191442561643;Private room;35;2;4;26/11/2017;0.59;1;82;
20800360;Modern 2 br condo in the heart of Plateau Mt-Royal;16463728;Jean-Charles;;Ville-Marie;45.52635869233419;-73.56163518822085;Entire home/apt;130;3;0;;;1;338;
20801242;Beautiful, colorful 3½ appart 2 mins from bus stop;44101447;Rita;;Ahuntsic-Cartierville;45.534146882048184;-73.72037655080071;Entire home/apt;45;1;4;01/01/2018;0.51;2;317;
20801875;Condo neuf Old Montréal, Griffintown, Downtown;149143315;Sophie;;Le Sud-Ouest;45.49661150028383;-73.56121091634095;Entire home/apt;96;2;52;04/05/2018;6.24;1;10;
20801958;logement cosy et fonctionnel;15734955;Vincent;;Rosemont-La Petite-Patrie;45.544619872450916;-73.60221446804505;Shared room;40;2;1;16/02/2018;0.33;1;31;
20802186;Luxury Living Amidst MTL's Green Spaces;149146666;Amin;;Rosemont-La Petite-Patrie;45.57081619388559;-73.57030528079385;Entire home/apt;84;3;1;01/01/2018;0.22;2;361;
20802470;La Casa de Valérie;31551471;Valerie;;Villeray-Saint-Michel-Parc-Extension;45.54241707712555;-73.63512238539238;Entire home/apt;40;3;9;11/05/2018;1.18;1;278;
20802598;Lovely Apartment - Private terrace;97932337;Agathe;;Rosemont-La Petite-Patrie;45.53188759743646;-73.60357892972961;Entire home/apt;110;2;5;29/01/2018;0.68;1;1;
20802911;Luxury Apt with free parking in heart of DT iba;49955150;Umer;;Ville-Marie;45.50386276430671;-73.57888069567916;Entire home/apt;90;1;5;12/04/2018;0.69;2;135;
20803049;★ Gorgeous, Trendy Apartment | Walk Everywhere ★;84496958;Justin;;Le Plateau-Mont-Royal;45.51208593370981;-73.57409974006059;Entire home/apt;81;31;1;12/11/2017;0.16;1;0;
20808025;RAISED BONGALOW - DOLLARD DES ORMEAUX;38188329;Ligia;;Dollard-des-Ormeaux;45.49605303819937;-73.79714592154592;Entire home/apt;87;2;3;12/05/2018;0.41;1;78;
20810724;Nice studio next to Place Des Arts;63543343;Rosane;;Le Plateau-Mont-Royal;45.511335762344885;-73.57021179918084;Entire home/apt;71;1;6;19/02/2018;0.72;1;171;
20811274;Well Located 2BR Perfect for Business & Families!;38459934;Alejandro;;Ville-Marie;45.5100775228465;-73.56166608862966;Entire home/apt;90;30;2;03/02/2018;0.43;187;365;
20811361;Montreal nature apartment;45110253;Badis;;Mercier-Hochelaga-Maisonneuve;45.54842022859507;-73.53762605461978;Private room;350;365;5;29/10/2017;0.67;1;0;
20812207;Pied à terre sympa à Montreal !;6591213;Raphael;;Ville-Marie;45.492752432367105;-73.58251304036098;Entire home/apt;74;6;0;;;2;103;
20813246;nice views;149258221;Ramzi;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.494302752794006;-73.61401846281919;Entire home/apt;60;1;9;05/05/2018;1.08;1;289;
20813339;Cute downtown studio apartment;70378954;Patricia;;Ville-Marie;45.49292436739794;-73.58256929673104;Entire home/apt;80;2;0;;;1;0;
20816146;Beautiful  luxury condo in the hear of the city;3703706;Marie-Josee;;Le Plateau-Mont-Royal;45.51888635788675;-73.57858039920903;Entire home/apt;225;2;3;20/09/2017;0.38;1;88;
20816472;Heart of Plateau Great location 1 double bedroom;8501464;Betti & Marco;;Le Plateau-Mont-Royal;45.5173187446912;-73.57449168002431;Private room;68;2;8;05/05/2018;0.99;2;75;
20817872;Condo près du parc Lafontaine;149305032;Carine;;Le Plateau-Mont-Royal;45.52913946629679;-73.56707529082999;Entire home/apt;125;6;2;23/04/2018;0.36;1;77;
20818559;One bedroom available in Downtown Montreal;39881285;Kiran;;Le Plateau-Mont-Royal;45.508194005166196;-73.57420862370633;Private room;40;1;3;08/12/2017;0.45;1;89;
20818922;Metro Monk 1 minutes, Big room for rent.;149312976;Lei;;Le Sud-Ouest;45.45250453472312;-73.59308418907368;Private room;55;1;0;;;1;0;
20819177;*Free Parking* Beautiful & Central 1BR Db0;49955150;Umer;;Le Plateau-Mont-Royal;45.51004864965887;-73.57565690409818;Entire home/apt;100;1;4;02/01/2018;0.51;2;135;
20819731;NEW Modern & Stylish 1BR in Downtown MTL;262985;Feng;;Ville-Marie;45.49214263138644;-73.57701455794512;Entire home/apt;71;1;34;06/05/2018;4.11;3;105;
20819967;Downtown Basic studio;120629167;Aleyna;;Ville-Marie;45.4933352882906;-73.58005559637118;Entire home/apt;55;1;26;28/04/2018;3.18;1;354;
20820333;Amazing loft with roof terrace!;26186633;Jean Romain;;Mercier-Hochelaga-Maisonneuve;45.55309130007035;-73.54604637100616;Entire home/apt;140;4;0;;;2;173;
20826273;DUPLEX FAMILIALE À ANJOU;149384927;Tarek;;Anjou;45.605785496932576;-73.55698366952002;Entire home/apt;625;4;0;;;1;364;
20826630;Tendance, central et à deux pas du métro Mt-Royal!;7363683;Isabelle;;Le Plateau-Mont-Royal;45.52049653238262;-73.58005900818455;Entire home/apt;59;2;9;30/03/2018;1.19;3;1;
20827165;Calm & Convenient Studio near UQAM University!;38459934;Alejandro;;Ville-Marie;45.51664869019691;-73.55591955201757;Entire home/apt;60;3;7;29/04/2018;1.94;187;231;
20827348;Entire Spacious Apartment in Downtown;46580002;Hasan&Melis;;Ville-Marie;45.49226692133086;-73.58059888409144;Entire home/apt;90;1;27;08/05/2018;3.33;1;85;
20827803;Superbe chambre à deux pas du métro Mt-Royal!;7363683;Isabelle;;Le Plateau-Mont-Royal;45.52041946368399;-73.58028876868713;Private room;35;2;25;14/05/2018;3.06;3;1;
20827823;Convenient 1BR Fully equipped for Business!;38459934;Alejandro;;Ville-Marie;45.51193627876549;-73.56240594531684;Entire home/apt;85;2;0;;;187;365;
20828275;The Inmaculate 1BR near Complexe Desjardins!;38459934;Alejandro;;Ville-Marie;45.51175433128778;-73.56324583221307;Entire home/apt;78;3;1;31/12/2017;0.22;187;286;
20829339;Well-Lit & Open-Concept Condo in Le Plateau!;76170010;Angelica;;Le Plateau-Mont-Royal;45.534002211922;-73.56995294034508;Entire home/apt;81;2;3;02/04/2018;0.42;2;0;
20829729;Cozy Montreal Apt centre Downtown nice city view;116123812;Semo;;Ville-Marie;45.494272637868264;-73.58095769909005;Entire home/apt;80;2;14;28/04/2018;2.09;1;343;
20829817;Beautiful sunny studio downtown Mtl;18814816;Sebastien;;Ville-Marie;45.51794995559081;-73.55572165338509;Entire home/apt;55;3;3;30/09/2017;0.36;1;0;
20830128;Artistic Studio ~ ICAO & Palais de Congres!;38459934;Alejandro;;Ville-Marie;45.50267020586688;-73.56263787274587;Entire home/apt;91;14;1;22/04/2018;1;187;365;
20830589;Sleeps 20, Fresh And Modern Apartment;87762099;Shay;;Le Plateau-Mont-Royal;45.52601827036237;-73.6108581858391;Entire home/apt;421;1;12;30/04/2018;1.71;6;289;
20831254;Cozy & Well Located 1BR near Crescent~ConcordiaUni;38459934;Alejandro;;Ville-Marie;45.4922771421804;-73.57554598855339;Entire home/apt;79;2;1;12/02/2018;0.32;187;226;
20831553;Beautiful Travel Ready Apt in Golden Square Mile;26230562;Aya;;Ville-Marie;45.49838062055734;-73.57586091441395;Entire home/apt;150;1;15;09/05/2018;1.97;3;279;
20832116;Great for business & Leisure Studio Exhibition Ctr;38459934;Alejandro;;Ville-Marie;45.50455517665497;-73.56242693068982;Entire home/apt;69;30;0;;;187;365;
20833247;Comfortable studio in MILE-END apt#7;149452486;Aaron;;Le Plateau-Mont-Royal;45.52471714692655;-73.60863940061226;Entire home/apt;65;1;6;03/01/2018;0.78;1;55;
20834857;Cozy condo at the center of downtown Montreal;149469734;Vanessa;;Ville-Marie;45.505723927632104;-73.56266224247987;Entire home/apt;140;2;37;07/05/2018;5.05;1;47;
20834966;Bright & Spacious Loft !;149470071;Justin;;Ville-Marie;45.498691674396554;-73.55482743248658;Entire home/apt;149;1;1;24/09/2017;0.13;1;359;
20837065;Cloud9 - Red Top Suite;82276880;Mags;;Côte-Saint-Luc;45.475680593262766;-73.65939235406263;Entire home/apt;71;1;8;09/01/2018;1.12;2;44;
20843533;Le petit Villeray;149557230;Annie;;Villeray-Saint-Michel-Parc-Extension;45.556853273462636;-73.60834359801117;Entire home/apt;55;2;14;12/05/2018;2.13;4;123;
20843539;Warm,clean,private room with bathroom and terrace.;121143834;Guihua;;Le Plateau-Mont-Royal;45.50773101029994;-73.57645779060272;Private room;65;365;9;22/10/2017;1.09;1;0;
20845027;Chambre spatieuse près des commodités à montréal;149574916;Flavie;;Villeray-Saint-Michel-Parc-Extension;45.53052482805242;-73.62802483703013;Private room;66;1;0;;;1;0;
20845138;Private room well located in CDN;84772292;Timan;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.49955774710217;-73.63285200066599;Private room;35;1;3;08/05/2018;3;2;86;
20846026;Private room in Montreal w/balcony;129058686;David;;Mercier-Hochelaga-Maisonneuve;45.54486992553734;-73.53568179498727;Private room;26;1;8;14/10/2017;0.96;1;0;
20847605;[Modern Condo Downtown Montreal];42727116;Stay;;Ville-Marie;45.51137386898088;-73.56890523889113;Entire home/apt;107;1;47;24/04/2018;5.73;8;137;
20847622;Walkley;118764173;Michael;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.468587587041014;-73.64507777348533;Private room;24;1;4;09/05/2018;0.54;3;320;
20849294;The Funk Room (private bathroom) in Villeray;1097045;Julie;;Villeray-Saint-Michel-Parc-Extension;45.54853505180036;-73.60500059169858;Private room;35;1;26;13/05/2018;3.22;1;119;
20849686;Trendy 8th Floor Condo Apartment with Pool & Gym;149625631;Ashi;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.49769676974921;-73.65054717009538;Entire home/apt;50;1;16;21/04/2018;2.11;1;84;
20850190;Luxurious  loft in the heart of Downtown Montreal;144355150;Jaziele;;Ville-Marie;45.503624492687784;-73.56600534388629;Entire home/apt;100;1;8;17/11/2017;1.00;1;323;
20850434;Chambre facile plateau est;8202453;Adrien;;Le Plateau-Mont-Royal;45.53676636496693;-73.58011559813369;Private room;50;3;1;27/09/2017;0.13;1;0;
20850466;MAGNIFIQUE APT 1 min from Subway & 12 min Montréal;9893716;Chantal;;Verdun;45.46161706365161;-73.56371633597003;Entire home/apt;86;2;10;13/05/2018;1.27;1;125;
20856442;Vivre comme un Montréalais!;69879199;Julie;;Rosemont-La Petite-Patrie;45.5511277627722;-73.59816960048414;Entire home/apt;75;2;11;16/04/2018;1.44;1;111;
20857822;Condo Atwater Market area;32848926;William;;Le Sud-Ouest;45.47384935063718;-73.58116353793274;Entire home/apt;100;1;5;06/01/2018;0.61;1;45;
20858168;Private room in musician appartment in the MileEx;4928147;Marine;;Rosemont-La Petite-Patrie;45.53029849636907;-73.61507193860483;Private room;108;2;1;17/10/2017;0.14;1;0;
20858847;Cosy apartment - heart of Plateau Mont Royal ☀️;13966505;Elsa;;Le Plateau-Mont-Royal;45.52586716247355;-73.58378750426583;Entire home/apt;68;1;8;06/05/2018;0.98;1;0;
20858968;Lovely 2BR + 2BATH ~ Platinum @ Core of Downtown!;38459934;Alejandro;;Ville-Marie;45.50671957598007;-73.57200091220653;Entire home/apt;220;7;1;09/10/2017;0.14;187;264;
20859319;Appartement au coeur de Montreal;11241121;Laetitia;;Rosemont-La Petite-Patrie;45.548500467974954;-73.57623477936794;Entire home/apt;119;2;0;;;3;273;
20861761;Charmant 4 ½ dans Outremont, près métro/commerces;43184498;Andrée;;Outremont;45.517901213353575;-73.62099229114838;Entire home/apt;41;3;11;09/04/2018;1.45;1;11;
20862102;That's the place!;3645690;Silva;;Le Plateau-Mont-Royal;45.51354128971344;-73.57091698168469;Private room;33;4;28;07/04/2018;3.39;1;98;
20862218;Studio Mentana;135398393;Myriam;;Le Plateau-Mont-Royal;45.526115743982444;-73.58027851028221;Private room;35;1;0;;;1;0;
20862273;Chambre sur le plateau pour les fetes;4658713;Kévinn;;Le Plateau-Mont-Royal;45.521973968841735;-73.57516295773002;Private room;29;12;3;14/01/2018;0.62;1;0;
20862648;Nightlife brand new condo in center downtown;149712856;Owen;;Ville-Marie;45.49432014504931;-73.57458471229006;Entire home/apt;68;2;22;14/05/2018;2.80;1;150;
20863078;Chambre meublée;15973631;Frédéric;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.49985224309316;-73.6221927854948;Private room;21;3;1;08/02/2018;0.31;3;312;
20864065;Comfortable & Calm room ,3 mins to Metro;109646890;Kevin;;Le Sud-Ouest;45.44844709464079;-73.593615601542;Private room;23;3;8;27/04/2018;1.06;2;16;
20864079;soyez les biens venus;87141916;Nadjia;;Rosemont-La Petite-Patrie;45.540751092153826;-73.61259904004712;Private room;30;3;4;07/11/2017;0.53;1;346;
20864348;sofa place in downtown montreal;148998460;Maomao;;Ville-Marie;45.49214464466496;-73.58252825610761;Shared room;24;1;0;;;3;365;
20864613;La Familiale;48425789;Jeremy;;Ville-Marie;45.53749612110445;-73.55590216105821;Entire home/apt;140;5;2;02/05/2018;0.61;1;0;
20864633;田居;149770542;Xing;;Mercier-Hochelaga-Maisonneuve;45.5785044320928;-73.54043862059292;Entire home/apt;41;2;0;;;1;0;
20864953;蒙特利尔阳光假日之家;149772262;Song;;LaSalle;45.435129128848814;-73.63759766246214;Private room;55;1;0;;;1;179;
20869809;twin airbed in downtown montreal;148998460;Maomao;;Ville-Marie;45.491757534361625;-73.58276825184342;Shared room;40;1;0;;;3;363;
20872101;Charming townhouse (entire 4 private bedrooms);16254606;Eric;;Ville-Marie;45.497061462000346;-73.55276295619068;Entire home/apt;145;2;4;29/04/2018;0.53;2;5;
20872438;Excellent comfort and space with garden view;7580745;Jutta;;Le Plateau-Mont-Royal;45.51887809840121;-73.59089345484107;Entire home/apt;112;5;4;05/05/2018;0.48;1;0;
20872529;Appartement chaleureux à proximité de tout !;45272894;Alex;;Verdun;45.46123828573169;-73.5689954690627;Entire home/apt;85;1;16;30/04/2018;1.98;1;326;
20873146;Douillet, tout équipé, près métro + stationnement;33035772;Magali;;Mercier-Hochelaga-Maisonneuve;45.54737893464023;-73.54952595617549;Entire home/apt;72;1;1;09/10/2017;0.14;1;0;
20874792;Trans Island Home for happy travelers I;133955982;Chrisella And Pierre-Marc;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.489825199965864;-73.6429884900052;Private room;40;1;35;15/05/2018;4.30;4;327;
20875330;Chaleureux logement entier avec 2 chambres fermées;149889171;Karina;;Ahuntsic-Cartierville;45.54876545785416;-73.64739544091007;Entire home/apt;50;1;7;13/01/2018;0.87;1;54;
20875823;Chambre confortable à Jean Talon;27576055;Camille;;Villeray-Saint-Michel-Parc-Extension;45.54271780689195;-73.61725115394;Private room;49;1;8;10/05/2018;1.08;1;44;
20879703;Sun-filled room, new beddings, close to transports;146952139;Selima;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.48679508284094;-73.64116746482837;Private room;39;2;10;31/03/2018;1.31;5;130;
20880387;ZEN HOUSE / 3 BEDROOMS + PARKING;149945174;Raz;;Ahuntsic-Cartierville;45.52650919594493;-73.71500910401804;Entire home/apt;195;5;0;;;1;364;
20881764;Trans Island Home for happy travelers II;133955982;Chrisella And Pierre-Marc;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.4917779533885;-73.64305111377824;Private room;35;1;18;13/05/2018;2.27;4;243;
20881976;Trans Island Home for happy travelers III;133955982;Chrisella And Pierre-Marc;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.49103902147523;-73.64230965307132;Private room;45;1;16;14/05/2018;2.11;4;335;
20883934;Cozy private double bed in the Mile End;35640179;Tarek;;Le Plateau-Mont-Royal;45.52436011591631;-73.60026859334724;Private room;50;2;8;04/05/2018;1.06;2;358;
20884068;Chambre dans appartement chaleureux du Plateau!;149986557;Joëlle;;Le Plateau-Mont-Royal;45.533134598341086;-73.56470176226142;Private room;18;28;1;27/12/2017;0.21;1;0;
20884311;Outstanding view private balcony/Downtown Montreal;106943829;Nick;;Ville-Marie;45.49669129866951;-73.57918684212882;Entire home/apt;70;1;37;28/04/2018;4.66;13;125;
20884477;chambre privée Montréal;50842246;Thibault;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.48743512701205;-73.62525062718527;Private room;28;6;3;04/01/2018;0.38;1;0;
20884766;Modern 2BR Apartment Downtown Montreal;12667524;Dkr;;Ville-Marie;45.49540217307064;-73.56899188190646;Entire home/apt;90;1;29;13/05/2018;3.52;4;259;
20885964;chambre double au coeur du plateau :);58553689;Tom;;Le Plateau-Mont-Royal;45.51947104662309;-73.57824614177737;Private room;35;2;6;17/12/2017;0.74;1;0;
20887114;Beau 4 et demi chaleureux;82049342;;;Verdun;45.455483995154225;-73.57610051563651;Entire home/apt;100;2;1;23/09/2017;0.13;1;358;
20887265;Belle chambre double privée sur le Plateau;37226248;Vincent;;Le Plateau-Mont-Royal;45.51324044875713;-73.56935923756778;Private room;40;7;1;01/10/2017;0.13;1;0;
20887433;Nice Spacious Apartment;150025873;Moshe;;Outremont;45.52276019882759;-73.61133057648333;Entire home/apt;64;1;13;25/03/2018;1.59;1;0;
20887794;Chambre privée | Villeray;114645240;Charlotte;;Villeray-Saint-Michel-Parc-Extension;45.541502666693944;-73.62052129984293;Private room;20;3;2;01/03/2018;0.57;2;0;
20888041;Beautiful bedroom, in a nice apartment with patio.;19708642;Benjamin;;Westmount;45.48416051923091;-73.5833381195976;Private room;50;4;6;31/10/2017;0.75;3;0;
20894072;Chambre avec lit queen/Room with queensize bed;84245734;Sabrina;;Villeray-Saint-Michel-Parc-Extension;45.55784213272928;-73.6057139082686;Private room;26;1;50;02/05/2018;6.20;2;316;
20894458;Home;112496003;El;;Saint-Laurent;45.53084222310355;-73.67595617483532;Entire home/apt;21;2;0;;;1;0;
20894960;TOP STUDIO MONTREAL;137189045;Albert;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.48535544702749;-73.63981276106755;Entire home/apt;81;2;0;;;2;354;
20895226;Luxury 1 or 2 br in dt Montreal {Place Des Arts};32669415;Sara;;Ville-Marie;45.50713244305756;-73.56936393993556;Entire home/apt;107;1;1;06/05/2018;1;1;148;
20895271;Brand New Studio ~ Quartier des Spectacles!;38459934;Alejandro;;Ville-Marie;45.51214409242431;-73.56318160800775;Entire home/apt;116;3;2;16/10/2017;0.26;187;365;
20895592;Rainbow Flat in Downtown;97647250;Ach;;Ville-Marie;45.494223198390046;-73.57970772030612;Entire home/apt;85;1;29;08/05/2018;3.64;7;76;
20895921;Quiet in heart of Montreal - Berri Uqam station;27003790;Vanessa & Richard;;Ville-Marie;45.51754217304658;-73.56362621866096;Entire home/apt;119;1;2;22/04/2018;0.27;3;30;
20896245;905A- Brand New Cute&Cozy place, Heart of Downtown;12607612;Andrew;;Ville-Marie;45.49378237909;-73.57480946546119;Entire home/apt;74;1;27;30/04/2018;3.40;13;333;
20896373;Exceptional & Luxurious 2BR ~ Downtown!;38459934;Alejandro;;Ville-Marie;45.50621012033659;-73.56310334970333;Entire home/apt;196;30;0;;;187;226;
20897119;Joli appartement au coeur d'Hochelaga;5107005;Sarah;;Mercier-Hochelaga-Maisonneuve;45.54932863753763;-73.54507633998388;Entire home/apt;49;3;0;;;2;0;
20897278;Feel like home !;150123233;Georgine;;Saint-Laurent;45.507647289469155;-73.68327846019766;Private room;40;1;19;15/05/2018;2.36;1;347;
20898099;Jolie chambre au coeur d'Hochelaga;5107005;Sarah;;Mercier-Hochelaga-Maisonneuve;45.54882408485127;-73.5445497332176;Private room;19;2;1;30/10/2017;0.15;2;0;
